OBJECTID,STATE_NAME,COUNTY_NAME,SETTLEMENT_NAME,ALTERNATIVE_NAME_1,ALTERNATIVE_NAME_2,ALTERNATIVE_NAME_3,FUNCTIONAL_CLASSIFICATION,CONFIDENCE,DATA_SOURCE,LATITUDE,LONGITUDE
"340,881",Unity,Panyijar,Dhornyabakgor,,,,Village,50,VAS,7.56168565131208,30.25790343541060
"341,857",Unity,Panyijar,Dhornyajeng,,,,Village,50,VAS,7.67065000000025,30.25740000000010
"340,993",Unity,Panyijar,Dhornyak  Two,,,,Village,50,VAS,7.73661700000002,30.14613333333340
"342,417",Unity,Panyijar,Dhornyak One,Dhornyak,,,Village,71,"VAS, OCHA COD, NBS",7.74558300000007,30.14696666666670
"347,217",Unity,Panyijar,Dhornyakai,,,,Village,50,VAS,7.71830000000006,30.24771666666670
"340,385",Unity,Panyijar,Dhornyakoang,,,,Village,50,VAS,7.55926865131210,30.26000343541070
"347,153",Unity,Panyijar,Dhornyakuiy,,,,Village,50,VAS,7.68720000000002,30.25280000000000
"341,873",Unity,Panyijar,Dhornyakuony,,,,Village,50,VAS,7.68121700000006,30.26438333333340
"348,289",Unity,Panyijar,Dhornyibol,,,,Village,50,VAS,7.33334209183670,30.40495425170080
"347,505",Unity,Panyijar,Dhorpuot,,,,Village,50,VAS,7.30033299999991,30.44898333333340
"346,865",Unity,Panyijar,Dhorroyabor,,,,Village,50,VAS,7.42005000000023,30.39930000000000
"342,609",Unity,Panyijar,Dhortang,,,,Village,50,VAS,7.33183299999996,30.46631666666670
"346,689",Unity,Panyijar,Dhorthian,,,,Village,50,VAS,7.40640000000002,30.40413333333340
"343,281",Unity,Panyijar,Dhorwuoni,,,,Village,50,VAS,7.32881039403782,30.46578826895540
"339,889",Unity,Panyijar,Dhunythar Yier,Dhunytharyier,,,Village,71,"VAS, OCHA COD, NBS",7.38865000000010,30.45921666666670
"346,465",Unity,Panyijar,Dieny Dut,,,,Village,50,VAS,7.41840000000013,30.36461666666680
"341,489",Unity,Panyijar,Diet Tuey,,,,Village,50,VAS,7.70923300000015,30.24766666666670
"340,593",Unity,Panyijar,Doli,,,,Village,50,VAS,7.65038299999986,30.24800000000000
"340,833",Unity,Panyijar,Dopdor,,,,Village,30,VAS,7.56485383888480,30.25358317305160
"347,281",Unity,Panyijar,Drop Zone,,,,Village,30,VAS,7.70122596632672,30.24253111530620
"339,905",Unity,Panyijar,Duachdar,,,,Village,50,VAS,7.39953300000013,30.45773333333340
"343,585",Unity,Panyijar,Dual Liath,,,,Village,50,VAS,7.44286700000021,30.36305000000000
"341,521",Unity,Panyijar,Duochmaan,,,,Village,50,VAS,7.71116699999993,30.21648333333340
"341,457",Unity,Panyijar,Duong  Centre,,,,Village,50,VAS,7.72321587097326,30.26350557166560
"341,297",Unity,Panyijar,Duongatkek,,,,Village,50,VAS,7.72373187097298,30.23898890499880
"347,105",Unity,Panyijar,Gaar,,,,Village,50,VAS,7.67975000000018,30.22615000000010
"340,417",Unity,Panyijar,Gaar,,,,Village,50,VAS,7.60756700000002,30.25211666666680
"341,265",Unity,Panyijar,Game,,,,Village,50,VAS,7.73924887097326,30.25300557166550
"341,905",Unity,Panyijar,Ganglet,,,,Village,50,VAS,7.69543299999998,30.25946666666680
"348,001",Unity,Panyijar,Ganglet,,,,Village,50,VAS,7.27421700000019,30.38853333333350
"341,953",Unity,Panyijar,Ganyding,,,,Village,50,VAS,7.67183299999988,30.26338333333350
"339,537",Unity,Panyijar,Ganyliel,Ganyliel islands,,,Village,211,"OCHA IDP, VAS, OCHA IDP, OCHA COD, UNMISS, UNMISS, NBS",7.40330000000023,30.47185000000010
"341,105",Unity,Panyijar,Gap,Ghap,,,Village,71,"VAS, OCHA COD, NBS",7.72701587097305,30.23690557166540
"342,513",Unity,Panyijar,Gar,,,,Village,50,VAS,7.78086700000000,30.11845000000010
"342,481",Unity,Panyijar,Gem,,,,Village,50,VAS,7.80055000000021,30.12196666666680
"347,201",Unity,Panyijar,Goak  Two,,,,Village,50,VAS,7.71065000000016,30.24543333333350
"347,233",Unity,Panyijar,Goak One,,,,Village,50,VAS,7.71405000000010,30.24958333333350
"340,065",Unity,Panyijar,Godir,,,,Village,50,VAS,7.61265000000014,30.25121666666680
"341,569",Unity,Panyijar,Gondier,,,,Village,50,VAS,7.70446699999997,30.19850000000010
"340,481",Unity,Panyijar,Gong,,,,Village,50,VAS,7.62460000000016,30.21433333333350
"341,649",Unity,Panyijar,Gorchiek,,,,Village,50,VAS,7.70810000000000,30.22311666666670
"340,929",Unity,Panyijar,Gormer,,,,Village,50,VAS,7.56036865131216,30.25932010207730
"347,329",Unity,Panyijar,Gornyana,,,,Village,50,VAS,7.69391700000017,30.22076666666670
"348,513",Unity,Panyijar,Guelguok,,,,Village,50,VAS,7.28115000000025,30.40070000000020
"346,849",Unity,Panyijar,Guit Koak,,,,Village,30,VAS,7.39225403553195,30.41390014886290
"342,209",Unity,Panyijar,Guor One,,,,Village,50,VAS,7.76716700000014,30.13545000000000
"342,241",Unity,Panyijar,Guor Three,,,,Village,50,VAS,7.75625000000014,30.14230000000010
"342,225",Unity,Panyijar,Guor Two,,,,Village,50,VAS,7.76093300000019,30.14178333333330
"340,737",Unity,Panyijar,Hackuar,,,,Village,50,VAS,7.45990040710666,30.27679851912060
"343,553",Unity,Panyijar,Hoaykur,,,,Village,30,VAS,7.48658406275530,30.36736988860540
"343,297",Unity,Panyijar,Jaguar,,,,Village,50,VAS,7.31056039403808,30.45340493562200
"347,441",Unity,Panyijar,Jakguar,,,,Village,50,VAS,7.30576700000012,30.44703333333340
"340,673",Unity,Panyijar,Jangak,,,,Village,50,VAS,7.46065040710636,30.26856518578720
"341,633",Unity,Panyijar,Janglow,,,,Village,51,"VAS, OCHA COD, NBS",7.71200729497826,30.23585203400820
"341,665",Unity,Panyijar,Janglow  Two,,,,Village,50,VAS,7.70708300000007,30.22713333333330
"341,441",Unity,Panyijar,Jiah Lual,,,,Village,50,VAS,7.70376699999997,30.19010000000000
"346,961",Unity,Panyijar,Jiek,Jiech,,,Village,71,"VAS, OCHA COD, NBS",7.41149999999993,30.39570000000000
"340,769",Unity,Panyijar,Jokmim,,,,Village,50,VAS,7.45301740710630,30.27803185245400
"348,497",Unity,Panyijar,Jualei,,,,Village,50,VAS,7.29603300000014,30.41660000000020
"348,561",Unity,Panyijar,Kaidak,,,,Village,50,VAS,7.30930000000023,30.40718333333330
"348,113",Unity,Panyijar,Kaiuan,,,,Village,50,VAS,7.35642509183685,30.42737091836730
"341,889",Unity,Panyijar,Kalbalek,,,,Village,50,VAS,7.68408300000004,30.26576666666680
"346,385",Unity,Panyijar,Kalbel,,,,Village,30,VAS,7.37849675178580,30.44955822057830
"339,585",Unity,Panyijar,Kalibalek,,,,Village,50,VAS,7.41013300000003,30.48390000000010
"340,113",Unity,Panyijar,Kangot,,,,Village,50,VAS,7.65006700000021,30.24295000000000
"341,729",Unity,Panyijar,Kangot,,,,Village,50,VAS,7.67611700000015,30.23775000000000
"347,185",Unity,Panyijar,Kattieth,Katieth,Katith,,Village,112,"VAS, OCHA COD, UNMISS, WFP, NBS, NBS",7.70895000000019,30.25251666666670
"343,169",Unity,Panyijar,Kech,,,,Village,50,VAS,7.27871700000020,30.47868333333340
"346,433",Unity,Panyijar,Key,,,,Village,50,VAS,7.42826700000012,30.46470000000010
"348,369",Unity,Panyijar,Koat,,,,Village,50,VAS,7.30445407064127,30.43102946100590
"341,393",Unity,Panyijar,Koatraar,Kotrar,,,Village,71,"VAS, OCHA COD, NBS",7.70711700000004,30.18511666666670
"340,289",Unity,Panyijar,Kol,,,,Village,100,"IOM IDP, VAS",7.59910000000025,30.25600000000010
"346,577",Unity,Panyijar,Kornyanga,,,,Village,50,VAS,7.39213300000000,30.36781666666670
"340,033",Unity,Panyijar,Koter One,,,,Village,50,VAS,7.57663299999990,30.25965000000010
"340,017",Unity,Panyijar,Koter Two,,,,Village,50,VAS,7.58706700000010,30.24071666666680
"340,257",Unity,Panyijar,Kuacdieng,,,,Village,50,VAS,7.59685000000025,30.22360000000000
"340,561",Unity,Panyijar,Kuacual,,,,Village,50,VAS,7.65911700000009,30.25151666666670
"340,657",Unity,Panyijar,Kuekbiek,,,,Village,50,VAS,7.59680000000020,30.22278333333340
"340,945",Unity,Panyijar,Kuel,,,,Village,30,VAS,7.56588783888492,30.25654983971820
"342,769",Unity,Panyijar,Kuer  Yieka,,,,Village,30,VAS,7.34931925805415,30.47865117735670
"348,641",Unity,Panyijar,Kuer Mala,,,,Village,30,VAS,7.35200225805409,30.47618451069010
"340,209",Unity,Panyijar,Kuerdholi,,,,Village,71,"VAS, OCHA COD, NBS",7.63036700000021,30.22931666666660
"341,761",Unity,Panyijar,Kuerdiel,,,,Village,30,VAS,7.69859016530626,30.23597632346960
"343,729",Unity,Panyijar,Kuerdiel,,,,Village,50,VAS,7.43715000000020,30.40630000000000
"342,113",Unity,Panyijar,Kuerdil,,,,Village,50,VAS,7.81238299999995,30.10506666666680
"342,065",Unity,Panyijar,Kuerieni,,,,Village,50,VAS,7.45280040710628,30.27473185245400
"342,017",Unity,Panyijar,Kuerngopni,,,,Village,50,VAS,7.55970265131214,30.25947010207740
"340,177",Unity,Panyijar,Kuernor,,,,Village,50,VAS,7.62728299999992,30.21581666666680
"340,721",Unity,Panyijar,Kuerthoni,,,,Village,50,VAS,7.46218440710663,30.27664851912060
"342,913",Unity,Panyijar,Kuerturuok,,,,Village,30,VAS,7.33881925805417,30.47091784402330
"347,137",Unity,Panyijar,Kueryieka Centre,,,,Village,50,VAS,7.70183300000019,30.24645000000000
"346,977",Unity,Panyijar,Kumkum,,,,Village,50,VAS,7.40168300000005,30.41595000000010
"339,985",Unity,Panyijar,Kuol,,,,Village,71,"VAS, OCHA COD, NBS",7.59528299999988,30.22398333333350
"340,225",Unity,Panyijar,Kuol Two,,,,Village,50,VAS,7.61723299999989,30.22065000000000
"342,385",Unity,Panyijar,Kuon,,,,Village,71,"VAS, OCHA COD, NBS",7.70798300000013,30.06996666666680
"347,761",Unity,Panyijar,Kuonnoar,,,,Village,50,VAS,7.26833299999993,30.42156666666680
"348,529",Unity,Panyijar,Kuruom,,,,Village,50,VAS,7.31315000000012,30.42513333333350
"340,753",Unity,Panyijar,Kuyrial,Kueyrial,,,Village,71,"VAS, OCHA COD, NBS",7.45151740710656,30.27909851912060
"348,241",Unity,Panyijar,Labuoth,,,,Village,50,VAS,7.31627107064151,30.42349612767260
"343,089",Unity,Panyijar,Lamheth,,,,Village,50,VAS,7.30143299999997,30.47171666666680
"343,233",Unity,Panyijar,Lamlueang,,,,Village,50,VAS,7.30738300000024,30.47675000000000
"340,785",Unity,Panyijar,Lancor,,,,Village,50,VAS,7.45385040710630,30.27898185245390
"342,817",Unity,Panyijar,Lang  One,,,,Village,30,VAS,7.33413550632281,30.49542390093550
"342,833",Unity,Panyijar,Lang  Three,,,,Village,30,VAS,7.32766850632277,30.49560723426870
"342,849",Unity,Panyijar,Lang  Two,,,,Village,30,VAS,7.33280250632288,30.50315723426880
"348,209",Unity,Panyijar,Liap,,,,Village,50,VAS,7.33582509183663,30.42070425170080
"341,041",Unity,Panyijar,Liay Mok,,,,Village,50,VAS,7.77439999999996,30.12530000000000
"343,761",Unity,Panyijar,Liediet One,,,,Village,50,VAS,7.46334999999999,30.40128333333350
"343,777",Unity,Panyijar,Lierpuow One,,,,Village,50,VAS,7.44475000000006,30.38636666666680
"343,537",Unity,Panyijar,Lierpuow Two,,,,Village,50,VAS,7.45000000000010,30.37876666666680
"343,473",Unity,Panyijar,Lietdiet Two,,,,Village,50,VAS,7.45419999999996,30.39936666666670
"342,897",Unity,Panyijar,Lilluachni,,,,Village,30,VAS,7.33790250632313,30.50172390093540
"343,809",Unity,Panyijar,Loang,,,,Village,50,VAS,7.45796699999988,30.37250000000010
"340,817",Unity,Panyijar,Long,,,,Village,50,VAS,7.45573440710660,30.27074851912060
"348,433",Unity,Panyijar,Luala,,,,Village,50,VAS,7.29485407064135,30.42546279433930
"340,465",Unity,Panyijar,Lualy One,,,,Village,50,VAS,7.59851699999996,30.26721666666670
"340,625",Unity,Panyijar,Lualy Two,,,,Village,50,VAS,7.59758299999999,30.26601666666670
"348,065",Unity,Panyijar,Luel,,,,Village,50,VAS,7.29291700000005,30.40916666666680
"343,793",Unity,Panyijar,Lueth,,,,Village,50,VAS,7.40485000000024,30.43655000000010
"339,857",Unity,Panyijar,Lueth,,,,Village,51,"VAS, OCHA COD, NBS",7.39904181693646,30.45213759305440
"348,353",Unity,Panyijar,Lulbul,,,,Village,50,VAS,7.29922107064158,30.43014612767260
"340,129",Unity,Panyijar,Lutpiny,,,,Village,50,VAS,7.60351700000012,30.25403333333340
"347,921",Unity,Panyijar,Maber,Mabeer,,,Village,71,"VAS, OCHA COD, NBS",7.37862509183674,30.43258758503420
"346,705",Unity,Panyijar,Maber,Mabear,,,Village,70,"VAS, WFP",7.38510000000002,30.43530000000000
"340,161",Unity,Panyijar,Mabiel,,,,Village,50,VAS,7.62150000000003,30.21676666666670
"340,641",Unity,Panyijar,Machar,,,,Village,80,"IOM IDP, VAS",7.56692083888493,30.25393317305160
"348,273",Unity,Panyijar,Madol,,,,Village,71,"VAS, OCHA COD, NBS",7.30303807064155,30.42731279433930
"341,057",Unity,Panyijar,Magon,,,,Village,50,VAS,7.76416699999987,30.11690000000010
"341,505",Unity,Panyijar,Maheil,,,,Village,50,VAS,7.71721700000012,30.17628333333350
"347,809",Unity,Panyijar,Mahr,,,,Village,50,VAS,7.25324999999998,30.40916666666680
"341,793",Unity,Panyijar,Majak One,,,,Village,50,VAS,7.69016700000020,30.26070000000020
"341,937",Unity,Panyijar,Majak Two,,,,Village,50,VAS,7.67065000000025,30.25740000000010
"339,713",Unity,Panyijar,Majangbor,,,,Village,71,"VAS, OCHA COD, NBS",7.35748300000023,30.44970000000010
"347,409",Unity,Panyijar,Majok,,,,Village,50,VAS,7.69315000000012,30.22060000000020
"339,521",Unity,Panyijar,Makang,,,,Village,132,"VAS, WFP, OCHA COD, UNMISS, NBS, NBS",7.40533300000021,30.48588333333340
"342,161",Unity,Panyijar,Maker,,,,Village,50,VAS,7.80916699999995,30.10318333333340
"347,873",Unity,Panyijar,Makuang,,,,Village,50,VAS,7.28386700000016,30.43921666666680
"341,537",Unity,Panyijar,Makuar,,,,Village,50,VAS,7.70115000000015,30.18498333333330
"339,953",Unity,Panyijar,Makur,,,,Village,71,"VAS, OCHA COD, NBS",7.45111740710666,30.28218185245400
"346,337",Unity,Panyijar,Makur,,,,Village,50,VAS,7.42585000000014,30.34478333333350
"373,361",Unity,Panyijar,Maluak,,,,Village,91,"IOM IDP, OCHA COD, WFP, NBS",7.74665000000000,30.15060000000000
"340,801",Unity,Panyijar,Maluk,,,,Village,30,VAS,7.56825383888491,30.25506650638490
"342,337",Unity,Panyijar,Mandewah,,,,Village,50,VAS,7.69666699999999,30.08140000000000
"340,513",Unity,Panyijar,Manyal,,,,Village,50,VAS,7.66840000000025,30.24243333333340
"343,489",Unity,Panyijar,Manyang,,,,Village,72,"VAS, OCHA COD, UNMISS, NBS, NBS",7.45941928623927,30.41229081120030
"342,529",Unity,Panyijar,Maper,,,,Village,71,"VAS, OCHA COD, NBS",7.74223300000000,30.13810000000010
"341,249",Unity,Panyijar,Maper,,,,Village,50,VAS,7.74184887097306,30.25063890499890
"347,777",Unity,Panyijar,Maper  Centre,,,,Village,50,VAS,7.25493300000016,30.40371666666690
"348,577",Unity,Panyijar,Marial,,,,Village,71,"VAS, OCHA COD, NBS",7.30849999999992,30.41056666666680
"347,089",Unity,Panyijar,Marial,,,,Village,50,VAS,7.67428300000012,30.22826666666680
"347,937",Unity,Panyijar,Mathiang,,,,Village,131,"VAS, WFP, OCHA COD, UNMISS, NBS",7.38667509183688,30.43635425170070
"346,513",Unity,Panyijar,Mathiang,,,,Village,50,VAS,7.41190000000017,30.45205000000000
"339,841",Unity,Panyijar,Mathiang Biel,,,,Village,50,VAS,7.39633300000020,30.44341666666680
"339,937",Unity,Panyijar,Mathiang Nyuery,,,,Village,50,VAS,7.40900000000022,30.44901666666670
"346,721",Unity,Panyijar,Mathiang Yar,,,,Village,50,VAS,7.39290000000000,30.44006666666670
"339,793",Unity,Panyijar,Matnyaparhoal,,,,Village,50,VAS,7.37793299999993,30.47108333333350
"347,537",Unity,Panyijar,Matpuar,,,,Village,50,VAS,7.32560000000012,30.44303333333340
"343,025",Unity,Panyijar,Matpuor,,,,Village,50,VAS,7.31654339403804,30.45153826895530
"341,137",Unity,Panyijar,Meer,,,,Village,100,"IOM IDP, VAS",7.72418187097304,30.25322223833210
"340,273",Unity,Panyijar,Metwal,,,,Village,50,VAS,7.59578299999987,30.23143333333350
"339,633",Unity,Panyijar,Miderior,,,,Village,50,VAS,7.40421700000024,30.47390000000010
"348,449",Unity,Panyijar,Mirmir,,,,Village,50,VAS,7.31380000000024,30.41686666666670
"340,049",Unity,Panyijar,Mirmir,,,,Village,50,VAS,7.59190000000012,30.23523333333350
"341,585",Unity,Panyijar,Mogok,,,,Village,50,VAS,7.69753300000002,30.20323333333350
"339,553",Unity,Panyijar,Moleyal,,,,Village,50,VAS,7.40183300000018,30.49531666666670
"342,433",Unity,Panyijar,Monythiy,,,,Village,50,VAS,7.73065278587171,30.16540986312550
"347,633",Unity,Panyijar,Morgok  Centre,Maargok,Moorgok,,Village,92,"VAS, OCHA COD, OCHA COD, NBS, NBS",7.26088299999986,30.42243333333330
"342,369",Unity,Panyijar,Munchar,,,,Village,50,VAS,7.72405000000009,30.10873333333350
"341,153",Unity,Panyijar,Mutkel,,,,Village,71,"VAS, OCHA COD, NBS",7.72353187097309,30.24945557166560
"342,945",Unity,Panyijar,Neemni,,,,Village,50,VAS,7.30388300000021,30.45833333333350
"340,081",Unity,Panyijar,New Kol,,,,Village,50,VAS,7.58998300000013,30.25230000000000
"347,825",Unity,Panyijar,Newside,,,,Village,71,"VAS, OCHA COD, NBS",7.27940000000024,30.42913333333330
"340,305",Unity,Panyijar,Ngapagok,,,,Village,50,VAS,7.60328300000015,30.25418333333340
"339,505",Unity,Panyijar,Ngapraan,,,,Village,50,VAS,7.40036700000019,30.47383333333340
"347,489",Unity,Panyijar,Ngoany,,,,Village,50,VAS,7.28769999999986,30.43746666666680
"348,465",Unity,Panyijar,Ngony,,,,Village,50,VAS,7.29588807064147,30.42666279433930
"346,593",Unity,Panyijar,Ngonykuari,,,,Village,50,VAS,7.42831700000016,30.36633333333340
"348,625",Unity,Panyijar,Nguek,,,,Village,71,"VAS, OCHA COD, NBS",7.32967509183669,30.41270425170070
"342,273",Unity,Panyijar,Nguek,,,,Village,50,VAS,7.80971699999998,30.11358333333350
"343,265",Unity,Panyijar,Nguekbiel,,,,Village,50,VAS,7.31806039403779,30.47247160228870
"343,137",Unity,Panyijar,Nguekmathiang,,,,Village,50,VAS,7.31031039403786,30.47067160228860
"348,481",Unity,Panyijar,Nguer,,,,Village,50,VAS,7.30478807064156,30.44097946100590
"342,561",Unity,Panyijar,Nienkhatni,,,,Village,30,VAS,7.40354181693647,30.45328759305440
"342,801",Unity,Panyijar,Nya  Duar,,,,Village,30,VAS,7.35423525805390,30.48810117735680
"347,265",Unity,Panyijar,Nyadong,Nyadong_,,,Village,71,"VAS, OCHA COD, NBS",7.68896700000022,30.20555000000010
"347,425",Unity,Panyijar,Nyajang  Centre,,,,Village,50,VAS,7.33583300000004,30.43313333333330
"341,281",Unity,Panyijar,Nyal,,,,Village,311,"IOM IDP, UNMISS, VAS, OCHA IDP, OCHA IDP, WFP, OCHA COD, UNMISS, NBS",7.73339887097308,30.25360557166560
"339,809",Unity,Panyijar,Nyaljor,,,,Village,50,VAS,7.35540000000020,30.44316666666670
"342,721",Unity,Panyijar,Nyaljor,,,,Village,51,"VAS, OCHA COD, NBS",7.33513550632296,30.48599056760210
"347,585",Unity,Panyijar,Nyaljor  One,,,,Village,50,VAS,7.34343300000018,30.44118333333340
"347,553",Unity,Panyijar,Nyaljor  Two,,,,Village,50,VAS,7.34211700000020,30.44690000000010
"341,553",Unity,Panyijar,Nyangni,,,,Village,50,VAS,7.70060000000012,30.20133333333340
"341,121",Unity,Panyijar,Nyanyduol,,,,Village,50,VAS,7.71191700000020,30.25015000000010
"347,313",Unity,Panyijar,Nyapran,,,,Village,50,VAS,7.70453299999997,30.23853333333350
"347,249",Unity,Panyijar,Nyaraar,,,,Village,50,VAS,7.68935000000010,30.22011666666680
"341,361",Unity,Panyijar,Nyarol,,,,Village,50,VAS,7.70710000000025,30.19458333333340
"340,449",Unity,Panyijar,Nyibol,,,,Village,50,VAS,7.58526700000021,30.25376666666670
"342,577",Unity,Panyijar,Nyiem,,,,Village,50,VAS,7.28793299999995,30.46665000000010
"340,401",Unity,Panyijar,Nyiem,,,,Village,50,VAS,7.61139999999995,30.25135000000010
"342,865",Unity,Panyijar,Nyiem,,,,Village,30,VAS,7.32013550632286,30.49274056760210
"343,377",Unity,Panyijar,Nyiem,,,,Village,50,VAS,7.41929999999996,30.42583333333350
"347,521",Unity,Panyijar,Nyiem,,,,Village,71,"VAS, OCHA COD, NBS",7.33216700000025,30.44255000000000
"341,217",Unity,Panyijar,Nyijam,,,,Village,71,"VAS, OCHA COD, NBS",7.72596587097308,30.23228890499890
"342,961",Unity,Panyijar,Nyinekeay,,,,Village,50,VAS,7.29068299999994,30.45975000000010
"347,377",Unity,Panyijar,Nyingoany,,,,Village,50,VAS,7.70098300000001,30.22283333333330
"348,145",Unity,Panyijar,Nyoke,,,,Village,50,VAS,7.34107509183690,30.40762091836750
"341,841",Unity,Panyijar,Nyony Duol,,,,Village,50,VAS,7.68510000000003,30.26141666666680
"342,049",Unity,Panyijar,Paak,,,,Village,50,VAS,7.55980265131205,30.25920343541070
"348,161",Unity,Panyijar,Pabar,Pabaar,,,Village,91,"VAS, OCHA COD, WFP, NBS",7.34239209183681,30.42107091836740
"343,697",Unity,Panyijar,Pabuong One,,,,Village,50,VAS,7.46963300000004,30.37148333333340
"343,633",Unity,Panyijar,Pabuong Two,,,,Village,50,VAS,7.47501700000021,30.37160000000010
"347,697",Unity,Panyijar,Pabuoy,,,,Village,50,VAS,7.28966699999989,30.44986666666670
"347,457",Unity,Panyijar,Pachak,,,,Village,71,"VAS, OCHA COD, NBS",7.29420000000016,30.44401666666670
"341,185",Unity,Panyijar,Pachar,,,,Village,71,"VAS, OCHA COD, NBS",7.72168187097316,30.22910557166560
"348,385",Unity,Panyijar,Pachar,Pachaar,,,Village,71,"VAS, OCHA COD, NBS",7.32115407064157,30.42441279433930
"346,321",Unity,Panyijar,Pachier,,,,Village,30,VAS,7.40299882897858,30.39109309580370
"343,425",Unity,Panyijar,Padieng,,,,Village,50,VAS,7.43803300000025,30.41760000000020
"342,753",Unity,Panyijar,Padingcher,,,,Village,30,VAS,7.31225358107292,30.48430013619550
"347,025",Unity,Panyijar,Padingchir,,,,Village,50,VAS,7.39998300000008,30.40785000000010
"346,657",Unity,Panyijar,Pagony,,,,Village,50,VAS,7.40760000000006,30.45766666666670
"339,665",Unity,Panyijar,Paidar,,,,Village,50,VAS,7.39946700000002,30.47163333333350
"342,193",Unity,Panyijar,Pajang,,,,Village,71,"VAS, OCHA COD, NBS",7.77511700000014,30.11811666666670
"348,097",Unity,Panyijar,Pajarial,,,,Village,71,"VAS, OCHA COD, NBS",7.35894209183692,30.42737091836730
"339,697",Unity,Panyijar,Pajarial,Paja Rial,,,Village,71,"VAS, UNMISS, WFP, NBS",7.36368550632301,30.45470409078610
"346,785",Unity,Panyijar,Pajarial One,,,,Village,50,VAS,7.37493300000023,30.45310000000010
"346,737",Unity,Panyijar,Pajarial Two,,,,Village,50,VAS,7.36863300000016,30.44571666666670
"343,217",Unity,Panyijar,Pakam,,,,Village,50,VAS,7.29318300000023,30.47018333333340
"339,777",Unity,Panyijar,Paken,,,,Village,30,VAS,7.35507548509474,30.47029964814750
"342,657",Unity,Panyijar,Paken,,,,Village,30,VAS,7.33818766883377,30.47923158479760
"346,753",Unity,Panyijar,Pakeng,,,,Village,50,VAS,7.39048300000024,30.44683333333340
"341,745",Unity,Panyijar,Paliay,,,,Village,50,VAS,7.68078300000002,30.22706666666660
"339,601",Unity,Panyijar,Palit,,,,Village,71,"VAS, OCHA COD, NBS",7.41295000000019,30.48165000000010
"347,345",Unity,Panyijar,Paljiem,,,,Village,50,VAS,7.69048299999992,30.22081666666680
